MAYOMO,32536,,54379.02,USD,CIF,,S,68,,3.25361E+17,1275,,62092015,PANTALON CORTO CON TIRANTES PARA BEBE,ESP,CHN,6,10,6,10,7.59,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,69,,3.25361E+17,1276,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,20,6,20,5.46,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,70,,3.25361E+17,1276,,61112020,PANTALON CORTO PARA BEBE,ESP,CHN,6,20,6,20,5.45,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,71,,3.25361E+17,1277,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,10,6,10,6.7,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,72,,3.25361E+17,1277,,62092015,PANTALON CORTO PARA BEBE,ESP,CHN,6,10,6,10,6.7,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,73,,3.25361E+17,1278,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,20,6,20,6.87,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,74,,3.25361E+17,1278,,62092015,PANTALON CORTO PARA BEBE,ESP,CHN,6,20,6,20,6.87,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,75,,3.25361E+17,1316,,61112092,CARDIGAN PARA BEBE,ESP,CHN,6,30,6,30,9.41,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,76,,3.25361E+17,1317,,61112092,CARDIGAN PARA BEBE,ESP,ESP,6,10,6,10,12.01,USD,TL,EMU,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,77,,3.25361E+17,1318,,61112092,CARDIGAN PARA BEBE,ESP,CHN,6,20,6,20,10.16,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,78,,3.25361E+17,1319,,61112016,SUETER PARA BEBE,ESP,CHN,6,20,6,20,8.78,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,79,,3.25361E+17,1320,,61112092,CARDIGAN PARA BEBE,ESP,CHN,6,10,6,10,10.16,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,80,,3.25361E+17,1443,,61113092,CARDIGAN PARA BEBE,ESP,TUR,6,20,6,20,6.64,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,81,,3.25361E+17,1444,,61112092,CHAQUETA PARA BEBE,ESP,CHN,6,20,6,20,10.05,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,82,,3.25361E+17,1445,,62093092,CHAMARRA PARA BEBE,ESP,CHN,6,20,6,20,14.09,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,83,,3.25361E+17,1446,,62092092,CHALECO PARA BEBE,ESP,MAR,6,10,6,10,9.93,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,84,,3.25361E+17,1447,,62092092,CHAQUETA (SACO) PARA BEBE,ESP,MAR,6,10,6,10,14.44,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,85,,3.25361E+17,1448,,61112092,CHAQUETA (SACO) PARA BEBE,ESP,CHN,6,10,6,10,12.71,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,86,,3.25361E+17,1449,,61112092,CHAMARRA PARA BEBE,ESP,CHN,6,10,6,10,12.53,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,87,,3.25361E+17,1450,,62093092,CHAMARRA PARA BEBE,ESP,CHN,6,29,6,29,15.42,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,88,,3.25362E+17,1531,,62092005,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,5.55,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
