AÑO,FACTURA,ARTICULO,PIEZA,RANGO,DESCRIPCION ,DESCRIPCION MX,COMPOSICION,COMP. FORRO,TARIC,MX HS CODE,SUBDIVI,CANTIDAD,PRECIO UN.,"IMPORTE TOT,",MONEDA,ORIGEN,PESO NETO,PESO BRUTO,FACERR,SECCION ,MARCA,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,PUNTO / PLANA,SEXO,UMC,UMT,,,,,,,,,,,
2020,32191,2216,0,BEBE      ,Vestido                       ,VESTIDO PARA BEBE                                                                                   , 45% modal 40% ALGODÓN 10% poliéster 5% fibra de metal                ,                                                                      ,6111909019,61119002,  ,4,5.73,22.92,USD.,CN,0.516,0.658,S,Canastilla Niña     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,0,1,1,1,1,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2216,1,BEBE      ,Pantalón corto                ,PANTALON CORTO  PARA BEBE                                                                           , 76% poliéster 22% viscosa 2% fibra de metal                          , 100% ALGODÓN                                                         ,6209300090,62093004,  ,4,5.72,22.88,USD.,CN,0.516,0.658, ,Canastilla Niña     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,0,1,1,1,1,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2217,0,BEBE      ,Suéter                        ,PULLOVER PARA BEBE                                                                                  , 98% ALGODÓN 1% poliamida 1% fibra de metal                           ,                                                                      ,6111209000,61112092,  ,9,5.8,52.2,USD.,CN,0.756,0.964,S,Canastilla Niña     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,2,2,2,2,1,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2217,1,BEBE      ,Pantalón corto                ,PANTALON CORTO PARA BEBE                                                                            , 50% ALGODÓN 50% viscosa                                              , 100% ALGODÓN                                                         ,6209909090,62099004,  ,9,5.8,52.2,USD.,CN,0.756,0.964, ,Canastilla Niña     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,2,2,2,2,1,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2218,0,BEBE      ,Cardigan                      ,SUETER PARA BEBE                                                                                    , 100% ALGODÓN                                                         ,                                                                      ,6111209000,61112016,  ,8,4.83,38.64,USD.,CN,0.832,1.061, ,Canastilla Niño     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,0,2,2,2,2,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2218,1,BEBE      ,Pantalón corto                ,PANTALON CORTO PARA BEBE                                                                            , 50% ALGODÓN 50% viscosa                                              , 100% ALGODÓN                                                         ,6209909090,61119004,  ,8,4.83,38.64,USD.,CN,0.832,1.061, ,Canastilla Niño     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,0,2,2,2,2,0,0,0,Plana,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2218,2,BEBE      ,Leotardo                      ,LEOTARDO PARA BEBE                                                                                  , 70% ALGODÓN 27% poliéster 3% elastano                                ,                                                                      ,6111209000,61112099,  ,8,4.14,33.12,USD.,CN,0.712,0.908,S,Canastilla Niño     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,0,2,2,2,2,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2219,0,BEBE      ,Camiseta                      ,BLUSA PARA BEBE                                                                                     , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6111209000,61112008,  ,10,5.18,51.8,USD.,CN,0.9,1.148, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,1,2,3,4,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2219,0,NIÑA      ,Camiseta                      ,BLUSA PARA NIÑA                                                                                     , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6110209900,61061092,  ,9,5.18,46.62,USD.,CN,0.81,1.033, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,5,4,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2219,1,BEBE      ,Pantalón corto                ,PANTALON CORTO  PARA BEBE                                                                           , 51% acrílico 45% poliéster 4% fibra de metal                         , 100% ALGODÓN                                                         ,6209300090,62093004,  ,3,5.17,15.51,USD.,CN,0.27,0.344,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2219,1,ERROR     ,Pantalón corto                ,PANTALON CORTO PARA NIÑA                                                                            , 51% acrílico 45% poliéster 4% fibra de metal                         , 100% ALGODÓN                                                         ,6204639090,62046309,  ,3,5.17,15.51,USD.,CN,0.27,0.344,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2219,1,BEBE      ,Pantalón corto                ,PANTALON CORTO  PARA BEBE                                                                           , 63% poliéster 35% viscosa 2% elastano                                , 100% ALGODÓN                                                         ,6209300090,62093004,  ,7,5.17,36.19,USD.,CN,0.63,0.804,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,1,1,2,3,0,0,0,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2219,1,ERROR     ,Pantalón corto                ,PANTALON CORTO PARA NIÑA                                                                            , 63% poliéster 35% viscosa 2% elastano                                , 100% ALGODÓN                                                         ,6204639090,62046309,  ,6,5.17,31.02,USD.,CN,0.54,0.689,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,3,3,0,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2220,0,BEBE      ,Camisa                        ,CAMISA PARA BEBE                                                                                    , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6111209000,62092005,  ,16,5.38,86.08,USD.,CN,1.52,1.939, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,3,4,4,5,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2220,0,NIÑA      ,Camisa                        ,BLUSA PARA NIÑA                                                                                     , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6106100000,62063003,  ,7,5.38,37.66,USD.,CN,0.672,0.857, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,4,3,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2220,1,BEBE      ,Falda Pantalón                ,FALDA PANTALON PARA BEBE                                                                            , 65% poliéster 33% viscosa 1% elastano 1% fibra de metal              ,                                                                      ,6209300090,62093004,  ,16,5.37,85.92,USD.,CN,1.536,1.959,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,3,4,4,5,0,0,0,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2220,1,NIÑAC     ,Falda Pantalón                ,FALDA PANTALON PARA NIÑA                                                                            , 65% poliéster 33% viscosa 1% elastano 1% fibra de metal              ,                                                                      ,6204639090,62045392,  ,7,5.37,37.59,USD.,CN,0.672,0.857,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,4,3,0,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2333,0,BEBE      ,Suéter                        ,CARDIGAN PARA BEBE                                                                                  , 85% ALGODÓN 15% LANA                                                 ,                                                                      ,6111209000,61112092,  ,10,7.95,79.5,USD.,ES,0.93,1.186,S,Canastilla Niña     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,2,3,2,2,1,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2334,0,BEBE      ,Cardigan                      ,CARDIGAN PARA BEBE                                                                                  , 60% ALGODÓN 30% poliamida 10% LANA                                   ,                                                                      ,6111209000,61112092,  ,12,7.15,85.8,USD.,BD,1.452,1.852, ,Canastilla Niño     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,2,2,2,2,2,1,1,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2335,0,BEBE      ,Suéter                        ,CHAMARRA PARA BEBE                                                                                  , 50% acrílico 46% ALGODÓN 4% poliéster                                , 100% poliéster                                                       ,6111309000,61113092,  ,21,12.05,253.05,USD.,CN,9.828,12.536,S,Canastilla Niño     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,1,2,6,6,6,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,2336,0,BEBE      ,Suéter                        ,CARDIGAN PARA BEBE                                                                                  , 48% ALGODÓN 48% modal 4% poliéster                                   ,                                                                      ,6111909019,61119003,  ,3,7.9,23.7,USD.,CN,0.321,0.409,S,Canastilla Niña     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,0,0,0,1,2,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
